34035173,1084655,O,252153.90,1998-08-02,4-NOT SPECIFIED,Clerk#000007766,0," sleep carefully according to the furiously special frets. regul"		
34035174,282493,O,82086.79,1998-02-24,4-NOT SPECIFIED,Clerk#000007406,0,quests integrate blithely. braids promise carefully ideas-- pending reques		
34035175,352316,O,302591.38,1998-05-26,4-NOT SPECIFIED,Clerk#000008664,0,counts above the slyly special platelets nag slyly abo		
34035201,1005692,O,177866.59,1996-08-01,4-NOT SPECIFIED,Clerk#000004250,0,lly. requests above the express ac		
34035204,527054,O,28292.10,1997-07-25,3-MEDIUM,Clerk#000005737,0," blithely among the ironic deposits. quickly"		
34035233,1077850,O,127173.98,1998-01-28,1-URGENT,Clerk#000002491,0,ts wake thinly. quickly 		
34035235,968698,O,138222.40,1996-07-09,2-HIGH,Clerk#000006641,0,xpress instructions. carefully regular accounts abo		
34035236,1374499,O,121899.71,1996-08-12,3-MEDIUM,Clerk#000006405,0,"usly above the slyly final instructions. fluffy, final excuses wake."		
34035237,1193812,O,73264.07,1998-01-01,2-HIGH,Clerk#000007725,0,sts. fluffily regular accounts use after the furiously pending r		
34035239,156859,O,151692.32,1996-01-25,1-URGENT,Clerk#000005455,0,"ld pinto beans. final, regular deposit"		
34035298,919736,O,98176.12,1997-07-18,2-HIGH,Clerk#000008607,0,ckly along the carefully busy deposits. fluffily unusua		
34035301,68203,O,63293.08,1996-01-31,5-LOW,Clerk#000005697,0,ke blithely. fluffily special dependencies across the f		
34035303,1131536,O,111740.83,1998-07-06,4-NOT SPECIFIED,Clerk#000007724,0,heodolites are careful		
34035333,149506,O,267352.00,1996-05-26,5-LOW,Clerk#000009997,0,pains are blithely. slyly final sentiments cajole furious		
34035334,239081,O,39326.10,1996-12-28,3-MEDIUM,Clerk#000000450,0,e. furiously silent platelets		
34035335,1221973,O,284780.56,1997-09-09,2-HIGH,Clerk#000000286,0," blithely carefully ironic deposits. express, bold "		
34035360,1175515,O,218573.54,1997-10-01,3-MEDIUM,Clerk#000006660,0,foxes. accounts according to the requests sleep blithely along the fu		
34035362,1284364,O,378114.27,1997-10-28,1-URGENT,Clerk#000009419,0,ckey players. blithely fi		
34035367,1233406,O,93945.35,1997-11-29,2-HIGH,Clerk#000001102,0,nal instructions haggle carefully above the slyly ironic pa		
34035393,1485826,O,139167.49,1998-07-15,3-MEDIUM,Clerk#000006020,0,dolites haggle slyly above the slyly regular packages. final dolphins integrat		
34035394,270349,O,75251.76,1996-04-06,2-HIGH,Clerk#000002992,0,-ray blithely special platelets. quickly ironi		
34035397,666961,O,92160.57,1997-01-19,1-URGENT,Clerk#000006526,0,olites. theodolites affix.		
34035424,108598,O,190460.01,1997-03-09,1-URGENT,Clerk#000004148,0," requests cajole quietly according to the carefully final requests	 fluffily "	
34035427,1287748,O,126753.61,1998-01-21,3-MEDIUM,Clerk#000003300,0," ideas wake blithely blithely final account"		
34035428,1161295,O,199871.43,1997-03-18,1-URGENT,Clerk#000002615,0,"riously even grouches. final, special requests along "		
34035429,1359271,O,170917.77,1996-12-12,2-HIGH,Clerk#000008016,0," integrate final deposits. sometimes"		
34035456,178346,O,146345.94,1996-09-30,2-HIGH,Clerk#000000066,0,"d packages. even, ironic packages"		
34035457,447253,O,54103.53,1997-03-15,2-HIGH,Clerk#000007156,0,"egrate after the sly, permanent packages. slyly even Tires"		
34035458,462169,O,204194.10,1996-04-27,2-HIGH,Clerk#000005054,0,nstructions are after th		
34035459,657818,O,266471.48,1996-04-22,5-LOW,Clerk#000007779,0," slyly final pinto beans. carefully special reque"		
34035463,887215,O,251949.97,1997-10-29,3-MEDIUM,Clerk#000002990,0,le about the furiously unusual requests. qu		
34035490,1015147,O,260330.14,1997-01-13,1-URGENT,Clerk#000009464,0," depths. regular deposits sleep. packages according to the pending"		
34035493,930557,O,116024.96,1997-07-09,3-MEDIUM,Clerk#000001708,0,-- fluffily final dolph		
34035494,857044,O,323366.05,1996-01-08,3-MEDIUM,Clerk#000003590,0,ely even accounts boost fluffily final ideas. regular packages alongside		
34035520,1301029,O,48565.78,1997-04-08,1-URGENT,Clerk#000004238,0,-ray regularly among the regular excuses? silent courts was about the ste		
34035522,498913,O,103023.16,1997-05-05,5-LOW,Clerk#000001680,0,"es cajole regular, special deposits. special, ironic req"		
34035524,365833,O,218619.14,1997-07-10,2-HIGH,Clerk#000007747,0,refully about the blithely regular theodolites. carefull		
34035527,1301377,O,259360.37,1997-06-12,4-NOT SPECIFIED,Clerk#000009979,0,egular dependencies. blithely 		
34035552,725864,O,49506.88,1996-07-09,3-MEDIUM,Clerk#000008901,0,tes can cajole. slyly final 		
34035555,576202,O,119207.20,1996-03-11,5-LOW,Clerk#000006602,0,efully against the even dependencie		
34035588,434344,O,234792.43,1996-03-10,5-LOW,Clerk#000009612,0," quickly express dependencies. ruthlessly final deposits after the blithely re"		
34035590,8890,O,120723.48,1996-08-02,3-MEDIUM,Clerk#000000037,0," the slyly ironic foxes affix quickly quickly "		
34035618,1448527,O,282477.09,1998-05-14,4-NOT SPECIFIED,Clerk#000001300,0,ld deposits according to the even instructi		
34035621,1282033,O,10982.95,1996-12-18,4-NOT SPECIFIED,Clerk#000006238,0,k deposits. blithely final dugouts are quickly. quic		
34035648,344306,O,222533.29,1997-03-11,5-LOW,Clerk#000007379,0,"refully according to the regular packages: close, cl"		
34035649,1249690,O,104732.23,1997-04-23,2-HIGH,Clerk#000006363,0,aggle carefully carefully special deposits. blithel		
34035651,89143,O,178491.14,1997-11-30,5-LOW,Clerk#000001469,0,arefully. bold theodolit		
34035652,1197982,O,124452.90,1997-08-09,2-HIGH,Clerk#000005595,0,g slyly carefully unusual deposits-		
34035654,169753,O,82736.80,1997-06-03,1-URGENT,Clerk#000006441,0,ts. carefully ironic so		
34035683,693772,O,272411.28,1998-04-02,3-MEDIUM,Clerk#000000429,0,nusual dugouts. dependencies sleep accord		
34035684,698638,O,10186.64,1996-01-07,5-LOW,Clerk#000005033,0,its haggle furiously regular theodolites! blithely pe		
34035685,1494931,O,276862.05,1996-02-20,4-NOT SPECIFIED,Clerk#000007358,0,ccording to the final request		
34035716,368239,O,261711.64,1997-06-24,1-URGENT,Clerk#000002662,0,"lithely even deposits. ironic, regular platelets betwee"		
34035748,728195,O,22320.63,1998-05-23,2-HIGH,Clerk#000003938,0,uriously regular deposits. regular theod		
34035749,273184,O,93654.38,1997-04-14,4-NOT SPECIFIED,Clerk#000006285,0,to the blithely ironic accounts wake above the 		
34035778,106343,O,1398.19,1996-01-11,3-MEDIUM,Clerk#000006504,0,"rmanently along the pending deposits. even, special pint"		
34035782,701521,O,98698.35,1997-08-28,5-LOW,Clerk#000007045,0,ons wake blithely ironic packages.		
34035809,1267876,O,201865.24,1997-12-25,3-MEDIUM,Clerk#000009009,0,onic foxes sleep careful		
34035810,162721,O,107097.22,1998-06-07,1-URGENT,Clerk#000000519,0,furiously special packages are furiously quickly unu		
34035811,346357,O,91071.87,1997-04-14,5-LOW,Clerk#000005852,0,inos. carefully final pl		
34035812,1215682,O,186306.30,1996-03-29,5-LOW,Clerk#000009003,0,xpress courts. asymptotes cajole blithely bold		
34035814,219580,O,195585.01,1997-03-23,5-LOW,Clerk#000005439,0,"the regular, regular sheaves. unusual hockey "		
34035840,1286101,O,8120.07,1998-03-22,3-MEDIUM,Clerk#000006067,0,ggle furiously across the unusual pinto beans. furiously final package		
34035842,979495,O,322781.69,1996-10-10,1-URGENT,Clerk#000008573,0,s cajole furiously. ironically idle pinto beans are quickly. ironic pack		
34035843,1366100,O,107231.32,1998-06-22,1-URGENT,Clerk#000009817,0,taphs detect slyly slyly even courts. furiously unusual ideas detect 		
34035846,1264181,O,266220.82,1997-12-29,5-LOW,Clerk#000004839,0,deposits. carefully regular requests boost blithely behind the dug		
34035873,1448035,O,57878.49,1996-11-27,3-MEDIUM,Clerk#000001980,0,egular accounts. slyly regular tithes use. regular orbits sleep a		
34035876,574151,O,158720.06,1996-04-13,5-LOW,Clerk#000009778,0,haggle furiously pending deposits. carefully final pinto bean		
34035878,1475854,O,56700.80,1997-06-23,4-NOT SPECIFIED,Clerk#000005482,0,uests cajole around the slyly ironic platelets. ironi		
34035906,761143,O,47447.46,1997-06-19,4-NOT SPECIFIED,Clerk#000009488,0," even packages wake slyly. dependencies wake f"		
34035911,18017,O,46450.63,1996-08-22,4-NOT SPECIFIED,Clerk#000008316,0,nic pains use closely: slyly busy packages 		
34035938,1054720,O,174446.60,1997-07-19,1-URGENT,Clerk#000002694,0,xes integrate according to the blithely even requests. u		
34035940,958036,O,133741.94,1998-06-04,3-MEDIUM,Clerk#000006348,0,ts. blithely regular instructions boost carefully! q		
34035969,635458,O,249781.70,1996-02-18,4-NOT SPECIFIED,Clerk#000007282,0,ages impress after the special requests	 dogged	
34035971,478627,O,90399.66,1998-01-25,3-MEDIUM,Clerk#000006794,0," somas sublate. foxes above the "		
34035975,989104,O,30505.09,1997-06-12,3-MEDIUM,Clerk#000005175,0," theodolites. fluffily unusual deposits lose bl"		
34036000,847291,O,88348.45,1996-07-20,1-URGENT,Clerk#000002376,0,packages nag slyly carefully express accounts. blith		
34036001,918799,O,258814.12,1997-06-20,1-URGENT,Clerk#000000236,0,. furiously unusual platelets are slyly. hocke		
34036002,1238782,O,53378.93,1998-07-27,2-HIGH,Clerk#000003529,0,ously pending sentiments sleep carefully quiet packages. s		
34036006,297260,O,263430.79,1996-01-20,4-NOT SPECIFIED,Clerk#000002566,0,the unusual deposits hang carefully across the quickly ironic deposits! spec		
34036033,1479808,O,197716.73,1996-03-14,3-MEDIUM,Clerk#000000401,0,ly express requests outside the blithely regular instructions		
34036035,1022033,O,157935.02,1997-02-06,5-LOW,Clerk#000002840,0,ironic foxes. quickly 		
34036037,400294,O,94600.32,1996-08-07,4-NOT SPECIFIED,Clerk#000008984,0,dolites detect carefully quickl		
34036039,516172,O,168411.65,1998-06-21,1-URGENT,Clerk#000004168,0,"lar accounts! final, bold requests sleep alongside of the theodolites. sl"		
34036066,1174204,O,270052.05,1996-08-03,1-URGENT,Clerk#000004279,0,ins are furiously fluffily ironic requests. furiously silent dep		
34036070,425912,O,132283.46,1997-04-08,4-NOT SPECIFIED,Clerk#000001684,0,"e special, regular courts. carefully dogged instructions are. id"		
34036098,1442563,O,132282.56,1998-04-05,2-HIGH,Clerk#000006856,0," unusual warhorses. slyly silent deposits alongside of the Tiresias n"		
34036101,806428,O,225795.62,1998-03-31,4-NOT SPECIFIED,Clerk#000006806,0,tain furiously carefully unusual packages. blit		
34036128,517366,O,156348.98,1996-06-09,2-HIGH,Clerk#000004123,0,ses cajole carefully ironic pinto beans. blithely special instructio		
34036130,764770,O,146904.74,1997-06-25,4-NOT SPECIFIED,Clerk#000004584,0,ions cajole across the slyly special requests. idly even deposits dete		
34036133,794944,O,256819.26,1997-03-05,1-URGENT,Clerk#000005831,0,uriously regular requests. fluffily ironic pinto beans cajole carefully even 		
34036134,121658,O,133171.59,1997-09-01,2-HIGH,Clerk#000001122,0,ly regular requests. carefully ruthless requests run accord		
34036135,197002,O,164137.59,1998-02-24,5-LOW,Clerk#000006632,0,y final excuses wake blithely alongside of the regular platele		
34036160,505102,O,177491.11,1997-09-22,4-NOT SPECIFIED,Clerk#000009764,0,usly express deposits cajole blithely regular foxes. special accounts		
34036161,736918,O,212923.35,1998-05-19,2-HIGH,Clerk#000006550,0," deposits are above the requests-- furiously ironic instructions "		
34036192,812365,O,131816.33,1997-12-15,5-LOW,Clerk#000008855,0,fily unusual deposits w		
34036193,412132,O,244412.54,1998-03-04,4-NOT SPECIFIED,Clerk#000000211,0,ounts? slyly ironic foxes use idly about the		
34036194,1175153,O,64021.64,1997-10-20,2-HIGH,Clerk#000000242,0,"ven, pending pinto beans. furiously even ac"		
34036195,279898,O,140666.26,1996-11-24,4-NOT SPECIFIED,Clerk#000007198,0,slyly final excuses above the 		
34036229,208154,O,172611.46,1996-01-24,3-MEDIUM,Clerk#000000473,0,at the blithely final accounts. even pinto beans haggle after the pending		
34036231,972859,O,87984.16,1998-07-30,4-NOT SPECIFIED,Clerk#000006390,0,uriously final packages boo		
34036257,130078,O,139589.93,1998-03-03,4-NOT SPECIFIED,Clerk#000005069,0,fully regular foxes print slyly. quick		
34036288,1155496,O,124016.25,1997-08-12,5-LOW,Clerk#000000861,0,ely. bold requests sleep after the deposits: r		
34036320,383813,O,167449.88,1998-05-28,2-HIGH,Clerk#000005351,0,r packages could ha		
34036321,729490,O,10546.48,1997-10-26,3-MEDIUM,Clerk#000008847,0,e after the blithely 		
34036322,1023067,O,211852.14,1996-10-13,1-URGENT,Clerk#000005971,0,ual packages among the enticingly ironic packag		
34036323,164599,O,216207.91,1996-12-17,3-MEDIUM,Clerk#000004369,0,eans. carefully regular accounts haggle quickly above the special pinto bean		
34036324,386161,O,153150.36,1997-04-20,2-HIGH,Clerk#000001371,0,telets use above the ironic foxes. fluffily special ideas cajole afte		
34036325,1175401,O,1432.64,1997-10-19,1-URGENT,Clerk#000005051,0,arefully bold frets use quickly regular f		
34036352,216922,O,172491.74,1996-10-17,1-URGENT,Clerk#000002328,0," asymptotes. instructions kindle. regular, even pinto beans nag slyly. blithel"		
34036353,778931,O,103433.38,1996-08-27,3-MEDIUM,Clerk#000001699,0,ily pending requests. regular frets sleep furiously. 		
34036354,988511,O,126706.21,1996-10-18,5-LOW,Clerk#000002243,0,ly final somas. ironically f		
34036356,1463486,O,168023.26,1998-03-21,3-MEDIUM,Clerk#000000924,0," theodolites. carefully regular requests cajole slyly carefull"		
34036357,1293584,O,34153.28,1998-01-20,3-MEDIUM,Clerk#000004423,0,"ages. furiously even instructions integrate express, slow foxes. ca"		
34036358,259436,O,35457.31,1997-06-30,1-URGENT,Clerk#000008212,0,egular packages	 eve	
34036387,875516,O,214173.98,1996-08-29,1-URGENT,Clerk#000009481,0,ely furiously bold instructions. blithely 		
34036419,473926,O,127671.78,1996-09-03,3-MEDIUM,Clerk#000007871,0,refully even instructions. requ		
34036422,584692,O,210544.07,1998-05-31,2-HIGH,Clerk#000007965,0,ly at the slyly silent deposits. slyly bold packages are sometimes doggedly		
34036450,134278,O,92572.29,1997-12-22,4-NOT SPECIFIED,Clerk#000005732,0,oost blithely bold accounts. quickly special deposits haggle pinto bean		
34036455,1456742,O,126396.69,1997-12-02,2-HIGH,Clerk#000004944,0,"asymptotes. special, blithe deposits wake ca"		
34036480,459637,O,5276.60,1998-06-23,4-NOT SPECIFIED,Clerk#000004340,0,"s the special, even deposi"		
34036485,1468111,O,19889.54,1997-07-30,1-URGENT,Clerk#000008639,0,he carefully regular ideas. carefully final		
34036486,1023941,O,228177.05,1997-03-11,2-HIGH,Clerk#000000101,0,es wake fluffily. regular hockey players affix. b		
34036487,1366757,O,93924.31,1996-11-06,2-HIGH,Clerk#000009045,0,"y against the furious, final packages"		
34036515,1326866,O,61239.20,1997-05-17,2-HIGH,Clerk#000006270,0,"ans! ironic requests cajole according to the regular, final accounts"		
34036519,385189,O,161182.84,1997-11-03,2-HIGH,Clerk#000001350,0,ic requests. blithely unusual accounts about the ironic foxes are furiously p		
34036546,1470145,O,218940.47,1996-01-06,1-URGENT,Clerk#000005407,0,"hely. regular, unusual accounts nag sl"		
34036548,627788,O,259483.28,1996-07-09,5-LOW,Clerk#000004131,0,o the instructions. slyly unusual accounts use slyly fluffily express acc		
34036551,1346206,O,240841.66,1996-08-03,2-HIGH,Clerk#000005596,0,al foxes haggle across the fluffily final dependenci		
34036579,444628,O,38990.22,1996-07-29,5-LOW,Clerk#000003535,0,he slyly special platelets nag furiously furiously express dep		
34036581,1039636,O,177031.45,1997-08-26,4-NOT SPECIFIED,Clerk#000003249,0,ecial theodolites poach furiously. slyly iro		
34036582,1140305,O,111095.00,1997-12-01,4-NOT SPECIFIED,Clerk#000004109,0,uffily quickly bold deposits-- furiously ironic packages could have 		
34036609,121021,O,129619.72,1997-05-03,3-MEDIUM,Clerk#000000595,0," nag furiously across the even, express foxes. ironic, pending requ"		
34036610,1493006,O,128568.60,1996-05-10,2-HIGH,Clerk#000000046,0,special packages serve		
34036615,644266,O,111401.41,1998-02-16,4-NOT SPECIFIED,Clerk#000002100,0,thely after the blithely r		
34036643,1261021,O,206970.98,1997-08-29,2-HIGH,Clerk#000001515,0,accounts integrate. fluffily stealthy deposits sleep blit		
34036644,448532,O,128072.89,1998-04-05,2-HIGH,Clerk#000001077,0,ithely express excuses. slyly final packages sleep. blith		
34036647,1022371,O,204518.39,1996-12-11,1-URGENT,Clerk#000003458,0,ess theodolites. blithely bold deposits na		
34036673,1021375,O,163836.05,1998-02-20,5-LOW,Clerk#000001970,0,s! slyly pending platelets are above the ironic packages. unusual requests wa		
34036674,224225,O,114100.97,1996-09-08,4-NOT SPECIFIED,Clerk#000002984,0,r theodolites across 		
34036675,547453,O,59920.58,1996-10-13,5-LOW,Clerk#000001512,0,y even packages print. furiously ironic ideas 		
34036679,316897,O,153823.64,1998-04-19,2-HIGH,Clerk#000006031,0,c theodolites sleep fluffily unusual packages. s		
34036708,766409,O,168405.07,1996-05-16,4-NOT SPECIFIED,Clerk#000003283,0,hely. carefully final accounts detect slyly furious		
34036711,1320535,O,340059.72,1998-02-16,1-URGENT,Clerk#000005217,0,ost furiously furiously special dep		
34036740,846904,O,138086.86,1997-07-28,4-NOT SPECIFIED,Clerk#000006449,0,oxes. fluffily brave theodolites detect carefully sometimes regular		
34036741,398053,O,192744.78,1996-10-26,4-NOT SPECIFIED,Clerk#000002640,0,ress slyly. carefully final reque		
